tier,rank,match_id,queueType,region,sub_region
IRON,I,EUN1_3946821642,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946815310,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946716315,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946676397,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946474393,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946456293,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946434355,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946238599,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946227311,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946203103,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3946186607,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3945907011,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3945902217,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3945888367,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3945881403,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762548380,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762526794,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762486846,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762472850,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762458421,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762435569,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3762045848,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761791102,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761760952,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761371508,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761356142,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761338529,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761333622,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3761180540,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760955365,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760944348,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760769408,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760695536,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760668448,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760637775,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760627320,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760602879,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760590772,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760589520,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760571756,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760564239,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760470153,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760455886,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760447336,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760238341,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760225234,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760216218,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760193732,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760050643,RANKED_SOLO_5x5,europe,eun1
IRON,I,EUN1_3760026669,RANKED_SOLO_5x5,europe,eun1
